deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
3583797,574-593-442-499-111,Кредит наличными,2939246.0,447695,3001957,594664,2022-02-17,71,1603849,6,2023-08-11,2999-12-31
7416602,905-146-737-210-707,Ипотека,2685605.0,183973,3421238,536286,2020-08-26,82,1148394,5,2023-08-11,2999-12-31
7886972,427-805-783-755-742,Кредит наличными со страховкой,4395730.0,335337,3180719,972305,2022-08-16,33,1881948,5,2023-08-11,2999-12-31
4337340,332-285-231-423-621,Автокредит,3758798.0,166459,3506038,893425,2020-08-26,52,1020495,1,2023-08-11,2999-12-31
6160385,890-868-649-132-537,Ипотека,644426.0,263224,3072839,598131,2022-02-17,92,1148889,8,2023-08-11,2999-12-31
6382783,580-488-274-986-143,Кредит наличными со страховкой,564757.0,176936,3793189,665777,2021-02-22,55,1082765,8,2023-08-11,2999-12-31
6245820,382-535-587-840-934,Кредит наличными со страховкой,4465239.0,195046,3749701,708610,2021-02-22,10,1830790,8,2023-08-11,2999-12-31
2936176,873-590-908-962-383,Автокредит,4905415.0,342348,3435772,987014,2020-08-26,21,1117961,3,2023-08-11,2999-12-31
6299723,145-730-244-398-369,Кредит наличными со страховкой,2999095.0,104372,3044419,688538,2022-08-16,90,1429430,8,2023-08-11,2999-12-31
5156604,337-676-232-388-244,Кредит наличными,1134788.0,441640,3766431,918558,2022-08-16,99,1104787,2,2023-08-11,2999-12-31
7381195,173-176-703-465-638,Кредит наличными,3456650.0,154153,3479934,645167,2020-08-26,99,1170075,5,2023-08-11,2999-12-31
7059744,795-730-920-187-744,Ипотека,5384593.0,126157,3619138,910902,2020-08-26,122,1958642,5,2023-08-11,2999-12-31
4144100,263-740-694-282-392,Ипотека,1567580.0,140569,3788732,792456,2021-08-21,116,1638698,1,2023-08-11,2999-12-31
4171544,838-524-371-969-847,Кредит наличными,4318799.0,121772,3441960,896500,2021-08-21,101,1874913,1,2023-08-11,2999-12-31
7319788,315-278-649-649-574,Кредит наличными со страховкой,4752706.0,421362,3373713,533019,2020-08-26,69,1935611,5,2023-08-11,2999-12-31
4980317,804-552-123-107-225,Автокредит,4841895.0,112632,3972322,941952,2022-02-17,44,1139669,1,2023-08-11,2999-12-31
5991083,200-359-990-595-582,Автокредит,4992400.0,400193,3649816,820680,2021-02-22,47,1156132,2,2023-08-11,2999-12-31
5745929,456-904-772-124-843,Автокредит,4481033.0,410519,3007429,577166,2020-08-26,76,1643800,2,2023-08-11,2999-12-31
4706259,466-475-402-305-425,Кредит наличными со страховкой,1783949.0,386845,3459609,947432,2021-08-21,59,1256202,1,2023-08-11,2999-12-31
4802557,689-946-654-627-148,Ипотека,5358573.0,170233,3202066,501816,2021-02-22,113,1684645,1,2023-08-11,2999-12-31
3362000,531-748-311-740-823,Кредит наличными,1632719.0,153514,3672314,820551,2022-08-16,88,1796536,6,2023-08-11,2999-12-31
7442818,289-778-537-485-478,Автокредит,2492650.0,495356,3986136,542777,2021-08-21,73,1206072,5,2023-08-11,2999-12-31
7109908,409-289-250-329-780,Кредит наличными со страховкой,2943360.0,404449,3321910,505068,2021-02-22,61,1214416,5,2023-08-11,2999-12-31
7458082,510-676-475-333-550,Кредит наличными со страховкой,2092949.0,285013,3198435,837406,2020-08-26,71,1550356,5,2023-08-11,2999-12-31
8110022,166-351-949-981-171,Кредит наличными,2293047.0,325190,3208121,830808,2021-02-22,115,1713109,4,2023-08-11,2999-12-31
8107469,741-872-193-377-948,Автокредит,587589.0,269058,3321723,712694,2021-08-21,107,1761368,4,2023-08-11,2999-12-31
7904242,679-997-582-764-567,Ипотека,3386146.0,408014,3677405,817766,2021-08-21,22,1533969,5,2023-08-11,2999-12-31
2838730,634-160-323-131-908,Ипотека,1927093.0,156271,3387040,648754,2021-02-22,77,1421552,3,2023-08-11,2999-12-31
7136926,565-326-835-846-837,Ипотека,767968.0,322069,3087196,922682,2022-08-16,122,1530763,5,2023-08-11,2999-12-31
6733223,131-226-607-555-215,Кредит наличными со страховкой,5574826.0,202828,3981504,534369,2020-08-26,44,1437822,8,2023-08-11,2999-12-31
3364111,326-915-778-944-598,Кредит наличными со страховкой,3962094.0,185042,3115870,503804,2021-08-21,116,1596792,6,2023-08-11,2999-12-31
7949735,517-278-306-662-336,Ипотека,670894.0,123770,3985430,630639,2022-08-16,57,1778957,5,2023-08-11,2999-12-31
2531031,467-811-924-645-370,Кредит наличными,756632.0,302906,3484169,761045,2020-08-26,98,1375066,3,2023-08-11,2999-12-31
7745498,113-480-347-988-147,Кредит наличными,1322908.0,355918,3043345,975985,2022-08-16,90,1182263,5,2023-08-11,2999-12-31
6838661,534-501-229-921-420,Автокредит,2083185.0,243170,3228308,766796,2022-08-16,127,1886824,8,2023-08-11,2999-12-31
2921569,868-229-515-756-116,Кредит наличными со страховкой,1699293.0,113745,3734939,568459,2022-08-16,111,1286843,3,2023-08-11,2999-12-31
6912555,375-146-595-169-163,Автокредит,3151650.0,100247,3764045,709093,2021-08-21,61,1344465,8,2023-08-11,2999-12-31
5858373,167-563-701-117-986,Автокредит,2399026.0,457382,3426626,865622,2020-08-26,49,1834057,2,2023-08-11,2999-12-31
6209202,533-567-417-146-690,Кредит наличными со страховкой,1916034.0,388630,3207692,996487,2022-02-17,44,1836599,8,2023-08-11,2999-12-31
6426513,866-749-236-462-431,Автокредит,796385.0,143479,3886999,553036,2022-08-16,47,1262656,8,2023-08-11,2999-12-31
8779185,364-610-559-446-340,Кредит наличными со страховкой,2401921.0,440007,3948390,834494,2020-08-26,50,1652301,4,2023-08-11,2999-12-31
6072958,683-274-960-766-901,Кредит наличными,1285995.0,428879,3089937,528779,2020-08-26,26,1974834,8,2023-08-11,2999-12-31
7548326,411-283-485-957-320,Кредит наличными,1094369.0,290466,3548090,998751,2022-08-16,20,1749374,5,2023-08-11,2999-12-31
5341040,274-690-777-411-439,Ипотека,4482001.0,404144,3178978,985890,2022-08-16,46,1532364,2,2023-08-11,2999-12-31
2526146,329-742-773-400-914,Автокредит,4664495.0,227898,3538874,608554,2021-02-22,33,1252985,3,2023-08-11,2999-12-31
7564665,451-629-415-624-960,Ипотека,2990405.0,139389,3359568,609017,2022-08-16,58,1231482,5,2023-08-11,2999-12-31
2832300,606-765-735-501-403,Кредит наличными со страховкой,4361334.0,259155,3483143,535017,2021-02-22,64,1855761,3,2023-08-11,2999-12-31
8130195,585-945-134-725-365,Кредит наличными со страховкой,881460.0,450242,3750480,908462,2021-08-21,86,1464951,4,2023-08-11,2999-12-31
8267764,807-601-521-817-556,Кредит наличными со страховкой,3077494.0,272704,3690071,704678,2022-02-17,87,1330113,4,2023-08-11,2999-12-31
6785826,236-152-158-742-448,Ипотека,5262269.0,378703,3549939,727757,2021-02-22,38,1955894,8,2023-08-11,2999-12-31
5666388,902-456-688-805-688,Кредит наличными,2976626.0,472537,3062201,648005,2021-02-22,38,1421973,2,2023-08-11,2999-12-31
7675084,255-998-935-856-318,Кредит наличными,2612096.0,122939,3087954,820624,2022-08-16,121,1480557,5,2023-08-11,2999-12-31
6140784,208-303-416-826-489,Автокредит,3291491.0,313793,3038467,678859,2022-02-17,130,1815699,8,2023-08-11,2999-12-31
5347548,308-985-599-660-945,Кредит наличными со страховкой,5004017.0,438478,3115067,867351,2021-08-21,75,1204007,2,2023-08-11,2999-12-31
3614743,979-774-349-516-375,Автокредит,3648307.0,278216,3076661,776324,2020-08-26,126,1038239,6,2023-08-11,2999-12-31
7321495,934-939-431-418-302,Ипотека,5307225.0,157036,3628605,828292,2022-08-16,68,1823214,5,2023-08-11,2999-12-31
3654928,654-792-904-783-894,Автокредит,878527.0,409047,3332100,710773,2020-08-26,97,1279049,6,2023-08-11,2999-12-31
8215428,626-428-231-875-477,Кредит наличными,1402031.0,297125,3985264,739591,2021-08-21,98,1528298,4,2023-08-11,2999-12-31
4169431,543-598-417-609-274,Кредит наличными,1495649.0,206684,3677336,559100,2022-02-17,108,1673398,1,2023-08-11,2999-12-31
6926352,964-829-434-896-421,Автокредит,5353568.0,248317,3098456,587838,2020-08-26,45,1178005,8,2023-08-11,2999-12-31
8637771,503-970-427-887-971,Кредит наличными со страховкой,5293643.0,279843,3021659,981037,2022-08-16,107,1207950,4,2023-08-11,2999-12-31
7887055,348-696-312-864-972,Ипотека,2934869.0,295558,3337933,640591,2022-02-17,89,1032488,5,2023-08-11,2999-12-31
4203284,855-223-593-732-263,Автокредит,5087746.0,315929,3841268,995951,2022-02-17,71,1522609,1,2023-08-11,2999-12-31
8040127,829-961-164-307-671,Кредит наличными,4938008.0,403789,3165956,808107,2021-02-22,98,1420585,4,2023-08-11,2999-12-31
5393509,652-547-626-248-343,Автокредит,4039812.0,387170,3435547,752453,2021-02-22,116,1552566,2,2023-08-11,2999-12-31
2655076,813-247-690-775-790,Автокредит,4985294.0,272927,3614235,543813,2022-08-16,96,1079205,3,2023-08-11,2999-12-31
6665278,925-790-391-804-510,Ипотека,5171531.0,344880,3978994,821034,2022-02-17,83,1965767,8,2023-08-11,2999-12-31
7240859,288-571-140-604-950,Автокредит,884622.0,237468,3840698,784234,2021-08-21,101,1906125,5,2023-08-11,2999-12-31
6319684,332-108-530-703-206,Кредит наличными со страховкой,642785.0,338260,3056867,655792,2020-08-26,130,1814537,8,2023-08-11,2999-12-31
7805400,719-422-643-157-865,Ипотека,4694668.0,465019,3976290,875415,2022-08-16,91,1376069,5,2023-08-11,2999-12-31
2794704,313-365-343-126-776,Кредит наличными со страховкой,2643975.0,167739,3232146,583746,2022-08-16,121,1947837,3,2023-08-11,2999-12-31
2475402,215-886-457-915-351,Кредит наличными со страховкой,4455201.0,188391,3261121,728441,2022-02-17,39,1866540,3,2023-08-11,2999-12-31
4428676,954-573-922-392-155,Кредит наличными со страховкой,2312402.0,229820,3643021,556608,2022-08-16,102,1666657,1,2023-08-11,2999-12-31
5793255,599-328-633-766-505,Ипотека,3770887.0,288488,3921701,818561,2022-02-17,107,1223593,2,2023-08-11,2999-12-31
2631449,101-180-450-458-518,Ипотека,1980782.0,147148,3154920,715476,2021-02-22,15,1484067,3,2023-08-11,2999-12-31
4642798,526-649-908-787-760,Кредит наличными со страховкой,860453.0,170823,3015154,541532,2020-08-26,53,1550876,1,2023-08-11,2999-12-31
7182792,687-656-407-253-911,Кредит наличными,3707198.0,308490,3636440,907239,2020-08-26,108,1854993,5,2023-08-11,2999-12-31
5198555,660-641-269-212-534,Ипотека,4162743.0,307170,3002235,709070,2021-02-22,106,1786599,2,2023-08-11,2999-12-31
7591520,794-183-757-554-844,Кредит наличными,5429989.0,259583,3301265,930164,2020-08-26,61,1734126,5,2023-08-11,2999-12-31
5832524,665-369-699-295-993,Автокредит,3185729.0,142401,3105636,627389,2022-02-17,52,1362699,2,2023-08-11,2999-12-31
8716944,378-577-144-512-453,Ипотека,3928052.0,454575,3676209,857489,2020-08-26,12,1072260,4,2023-08-11,2999-12-31
3941027,599-145-432-646-265,Кредит наличными,5066668.0,406897,3740453,719634,2022-02-17,70,1198225,6,2023-08-11,2999-12-31
2373520,278-324-897-177-868,Автокредит,2811343.0,411099,3340398,939907,2021-08-21,100,1405877,3,2023-08-11,2999-12-31
7041548,610-555-403-489-299,Ипотека,1303459.0,421659,3983066,701127,2021-02-22,121,1335082,5,2023-08-11,2999-12-31
5778990,632-316-482-392-205,Ипотека,2971014.0,162278,3172029,970971,2021-08-21,103,1509493,2,2023-08-11,2999-12-31
4658979,806-346-835-601-630,Кредит наличными со страховкой,1340962.0,178782,3032620,681550,2021-08-21,81,1335618,1,2023-08-11,2999-12-31
4953939,861-764-243-651-722,Кредит наличными,4329006.0,265439,3689088,732851,2021-02-22,106,1455729,1,2023-08-11,2999-12-31
5831516,206-970-514-776-380,Ипотека,1420167.0,484905,3610455,576287,2021-08-21,129,1093324,2,2023-08-11,2999-12-31
4160700,962-836-531-276-178,Автокредит,5679308.0,238193,3295672,955950,2022-08-16,124,1519455,1,2023-08-11,2999-12-31
3429693,958-245-129-896-732,Кредит наличными со страховкой,1322807.0,104732,3235588,776279,2022-02-17,63,1740611,6,2023-08-11,2999-12-31
5396288,753-484-323-108-718,Автокредит,4080232.0,109597,3684856,986060,2022-08-16,129,1159577,2,2023-08-11,2999-12-31
5090713,756-684-529-636-493,Ипотека,1502847.0,161254,3723844,827024,2022-08-16,123,1051155,2,2023-08-11,2999-12-31
5097753,314-374-958-858-981,Кредит наличными,1356731.0,354310,3492677,725547,2021-02-22,54,1229089,2,2023-08-11,2999-12-31
4036671,823-156-845-808-699,Кредит наличными,1133190.0,213034,3107163,783696,2020-08-26,109,1571167,1,2023-08-11,2999-12-31
6286536,700-118-516-343-769,Ипотека,3445308.0,290017,3876586,906880,2020-08-26,103,1609905,8,2023-08-11,2999-12-31
3403159,201-637-511-265-720,Ипотека,2964726.0,424447,3609747,676398,2021-08-21,88,1174904,6,2023-08-11,2999-12-31
4905510,595-500-600-429-268,Автокредит,1475407.0,120722,3483462,720024,2022-08-16,130,1611688,1,2023-08-11,2999-12-31
4171026,658-853-486-748-529,Кредит наличными со страховкой,1471099.0,498654,3206055,690833,2022-02-17,29,1698518,1,2023-08-11,2999-12-31
7086282,511-912-802-780-963,Ипотека,3690468.0,391860,3172214,695344,2020-08-26,78,1667917,5,2023-08-11,2999-12-31
8017753,725-781-141-816-146,Кредит наличными со страховкой,5067991.0,128077,3063750,734537,2021-08-21,42,1723392,4,2023-08-11,2999-12-31
8042231,702-725-435-482-323,Автокредит,3447220.0,481892,3782780,513745,2020-08-26,44,1373063,4,2023-08-11,2999-12-31
5282884,697-552-642-581-262,Кредит наличными,2057475.0,117983,3996566,612720,2021-08-21,11,1156088,2,2023-08-11,2999-12-31
5904332,267-375-781-352-871,Кредит наличными,4279713.0,462629,3853158,569452,2021-02-22,44,1272470,2,2023-08-11,2999-12-31
7175990,726-245-971-626-748,Кредит наличными,3588013.0,226672,3462011,896658,2022-02-17,93,1310821,5,2023-08-11,2999-12-31
2208784,756-592-146-123-192,Ипотека,649222.0,479424,3437531,739380,2022-02-17,48,1454059,3,2023-08-11,2999-12-31
5395583,319-642-857-675-470,Ипотека,1040612.0,406758,3508112,540491,2020-08-26,77,1214781,2,2023-08-11,2999-12-31
3169906,906-843-569-831-813,Кредит наличными,2854233.0,300637,3663875,840541,2021-08-21,16,1147995,6,2023-08-11,2999-12-31
2463465,265-278-722-946-962,Ипотека,1374725.0,134532,3394854,890935,2021-02-22,60,1125207,3,2023-08-11,2999-12-31
6255701,896-626-900-406-668,Кредит наличными,1123379.0,183740,3302796,970436,2020-08-26,94,1854135,8,2023-08-11,2999-12-31
8158430,550-463-634-208-341,Ипотека,3666094.0,492778,3626015,860076,2020-08-26,101,1508267,4,2023-08-11,2999-12-31
6842812,232-392-797-660-245,Ипотека,3935673.0,163383,3319384,894460,2022-08-16,92,1037588,8,2023-08-11,2999-12-31
6862826,211-140-232-542-817,Автокредит,5591122.0,420255,3312359,526569,2022-08-16,130,1492934,8,2023-08-11,2999-12-31
3481792,542-645-485-651-415,Кредит наличными,1536060.0,263239,3032553,834942,2020-08-26,96,1537291,6,2023-08-11,2999-12-31
5001389,312-592-262-313-938,Ипотека,4549620.0,354384,3485046,503852,2021-08-21,48,1912835,2,2023-08-11,2999-12-31
8449950,634-931-445-843-351,Кредит наличными со страховкой,4269863.0,392336,3974836,528603,2021-08-21,40,1064350,4,2023-08-11,2999-12-31
4335386,743-154-969-879-399,Кредит наличными со страховкой,5238653.0,151762,3936099,971062,2022-08-16,125,1888902,1,2023-08-11,2999-12-31
8583649,287-449-273-943-935,Автокредит,613513.0,299132,3462955,572417,2022-08-16,105,1872610,4,2023-08-11,2999-12-31
2717311,533-400-538-720-333,Ипотека,1365546.0,465796,3314374,611611,2022-02-17,92,1643590,3,2023-08-11,2999-12-31
3344894,473-369-783-200-455,Кредит наличными со страховкой,1942905.0,231048,3335946,519109,2020-08-26,69,1110480,6,2023-08-11,2999-12-31
8170346,338-872-396-301-694,Кредит наличными,2625633.0,306147,3211244,688495,2022-08-16,60,1515519,4,2023-08-11,2999-12-31
7882232,568-753-792-411-280,Ипотека,2404044.0,374397,3084257,528431,2022-02-17,59,1526695,5,2023-08-11,2999-12-31
7876978,619-196-223-671-964,Автокредит,3048567.0,113627,3310943,855466,2021-02-22,20,1692910,5,2023-08-11,2999-12-31
