"account_rk","currency_name","department_rk","effective_date","account_in_sum","account_out_sum"
2498875,USD,89,2023-01-16,238899,280618
2499087,RUB,56,2023-01-15,0,74092
2499087,RUB,56,2023-01-16,74092,117616
2499087,RUB,56,2023-01-17,117616,141444
2499087,RUB,56,2023-01-18,141444,184856
2499087,RUB,56,2023-01-19,184856,248760
2499087,RUB,56,2023-01-20,248760,257799
2499087,RUB,56,2023-01-21,257799,293397
2499087,RUB,56,2023-01-22,293397,322057
2499087,RUB,56,2023-01-23,322057,360385
2500903,KZT,99,2023-01-30,0,55121
2500903,KZT,99,2023-01-31,55121,113408
2500903,KZT,99,2023-02-01,113408,151885
2500903,KZT,99,2023-02-02,151885,205305
2500903,KZT,99,2023-02-03,205305,242916
2500903,KZT,99,2023-02-04,242916,260942
2500903,KZT,99,2023-02-05,260942,301479
2500903,KZT,99,2023-02-06,301479,330374
2500903,KZT,99,2023-02-07,330374,377701
2500903,KZT,99,2023-02-08,377701,447113
2500903,KZT,99,2023-02-09,447113,490328
2500903,KZT,99,2023-02-10,490328,516133
2500932,RUB,28,2023-01-09,0,74179
2500932,RUB,28,2023-01-10,74179,108222
2500932,RUB,28,2023-01-11,108222,126522
2500932,RUB,28,2023-01-12,126522,195765
2500932,RUB,28,2023-01-13,195765,226616
2500932,RUB,28,2023-01-14,226616,278368
2500932,RUB,28,2023-01-15,278368,349701
2500932,RUB,28,2023-01-16,349701,376849
2500932,RUB,28,2023-01-17,376849,428132
2500932,RUB,28,2023-01-18,428132,434980
2500932,RUB,28,2023-01-19,434980,482550
2500932,RUB,28,2023-01-20,482550,508272
2500932,RUB,28,2023-01-21,508272,511777
2500932,RUB,28,2023-01-22,511777,573952
2500932,RUB,28,2023-01-23,573952,576979
2500932,RUB,28,2023-01-24,576979,580311
2500932,RUB,28,2023-01-25,580311,650660
2500932,RUB,28,2023-01-26,650660,672535
2502481,RUB,51,2023-01-14,0,5446
2502481,RUB,51,2023-01-15,5446,66110
2502481,RUB,51,2023-01-16,66110,113764
2502481,RUB,51,2023-01-17,113764,187478
2502481,RUB,51,2023-01-18,187478,235917
2502481,RUB,51,2023-01-19,235917,242351
2502481,RUB,51,2023-01-20,242351,259363
2502481,RUB,51,2023-01-21,259363,291751
2502481,RUB,51,2023-01-22,291751,292517
2502481,RUB,51,2023-01-23,292517,353792
2502481,RUB,51,2023-01-24,353792,406654
2502481,RUB,51,2023-01-25,406654,409627
2502481,RUB,51,2023-01-26,409627,422209
2502481,RUB,51,2023-01-27,422209,490256
2502481,RUB,51,2023-01-28,490256,497502
2502481,RUB,51,2023-01-29,497502,567909
2502481,RUB,51,2023-01-30,567909,599961
2502481,RUB,51,2023-01-31,599961,646542
2503626,RUB,105,2023-01-13,0,45337
2503626,RUB,105,2023-01-14,45337,91785
2503626,RUB,105,2023-01-15,91785,150125
2503626,RUB,105,2023-01-16,150125,177332
2503626,RUB,105,2023-01-17,177332,214228
2503626,RUB,105,2023-01-18,214228,265566
2503626,RUB,105,2023-01-19,265566,310783
2503626,RUB,105,2023-01-20,310783,377067
2503626,RUB,105,2023-01-21,377067,419504
2503626,RUB,105,2023-01-22,419504,490775
2503626,RUB,105,2023-01-23,490775,524767
2503626,RUB,105,2023-01-24,524767,554288
2508067,RUB,76,2023-01-18,0,36161
2508067,RUB,76,2023-01-19,36161,62139
2508067,RUB,76,2023-01-20,62139,80801
2508067,RUB,76,2023-01-21,80801,104898
2508067,RUB,76,2023-01-22,104898,117000
2508067,RUB,76,2023-01-23,117000,191241
2508067,RUB,76,2023-01-24,191241,222645
2508067,RUB,76,2023-01-25,222645,242729
2508067,RUB,76,2023-01-26,242729,289199
2510663,EUR,68,2023-01-22,0,47851
2510663,EUR,68,2023-01-23,47851,107968
2510663,EUR,68,2023-01-24,107968,142434
2510663,EUR,68,2023-01-25,142434,151220
2510663,EUR,68,2023-01-26,151220,198545
2510663,EUR,68,2023-01-27,198545,223463
2510663,EUR,68,2023-01-28,223463,287625
2510663,EUR,68,2023-01-29,287625,354558
2510663,EUR,68,2023-01-30,354558,420852
2510663,EUR,68,2023-01-31,420852,482640
2510663,EUR,68,2023-02-01,482640,550762
2510663,EUR,68,2023-02-02,550762,615382
2510663,EUR,68,2023-02-03,615382,626476
2510663,EUR,68,2023-02-04,626476,670961
2510663,EUR,68,2023-02-05,670961,721601
2510663,EUR,68,2023-02-06,721601,774663
2510663,EUR,68,2023-02-07,774663,830795
2510663,EUR,68,2023-02-08,830795,838266
2512751,EUR,37,2023-01-09,0,39534
2512751,EUR,37,2023-01-10,39534,70539
2512751,EUR,37,2023-01-11,70539,109972
2513876,RUB,115,2023-01-07,0,52945
2513876,RUB,115,2023-01-08,52945,115541
2513876,RUB,115,2023-01-09,115541,116988
2513876,RUB,115,2023-01-10,116988,156632
2513876,RUB,115,2023-01-11,156632,207032
2513876,RUB,115,2023-01-12,207032,235614
2513876,RUB,115,2023-01-13,235614,273275
2513876,RUB,115,2023-01-14,273275,341806
2513876,RUB,115,2023-01-15,341806,367257
2513876,RUB,115,2023-01-16,367257,391495
2513876,RUB,115,2023-01-17,391495,432191
2513876,RUB,115,2023-01-18,432191,466040
2513876,RUB,115,2023-01-19,466040,537464
2513876,RUB,115,2023-01-20,537464,598583
2513876,RUB,115,2023-01-21,598583,667428
2514707,EUR,108,2023-01-15,0,73245
2514707,EUR,108,2023-01-16,73245,147733
2514707,EUR,108,2023-01-17,147733,211490
2514707,EUR,108,2023-01-18,211490,230495
2514707,EUR,108,2023-01-19,230495,290821
2514707,EUR,108,2023-01-20,290821,364189
2514707,EUR,108,2023-01-21,364189,408905
2514707,EUR,108,2023-01-22,408905,428563
2514707,EUR,108,2023-01-23,428563,493740
2514986,RUB,22,2023-01-09,0,9132
2514986,RUB,22,2023-01-10,9132,15678
2514986,RUB,22,2023-01-11,15678,29776
2515322,RUB,75,2023-01-26,0,58409
2515322,RUB,75,2023-01-27,58409,101698
2515322,RUB,75,2023-01-28,101698,123331
2515322,RUB,75,2023-01-29,123331,132739
2515322,RUB,75,2023-01-30,132739,150234
2515322,RUB,75,2023-01-31,150234,184394
2515782,EUR,89,2023-01-25,0,35416
2515782,EUR,89,2023-01-26,35416,107816
2515782,EUR,89,2023-01-27,107816,165585
2515782,EUR,89,2023-01-28,165585,167043
2515782,EUR,89,2023-01-29,167043,171585
2515782,EUR,89,2023-01-30,171585,238467
2515782,EUR,89,2023-01-31,238467,240467
2515782,EUR,89,2023-02-01,240467,242547
2515782,EUR,89,2023-02-02,242547,267594
2515782,EUR,89,2023-02-03,267594,317175
2515782,EUR,89,2023-02-04,317175,321591
2515782,EUR,89,2023-02-05,321591,382650
2515782,EUR,89,2023-02-06,382650,449407
2515782,EUR,89,2023-02-07,449407,468422
2515782,EUR,89,2023-02-08,468422,535495
2515782,EUR,89,2023-02-09,535495,552342
2515782,EUR,89,2023-02-10,552342,624276
2515782,EUR,89,2023-02-11,624276,662844
2516884,RUB,56,2023-01-09,0,17620
2516884,RUB,56,2023-01-10,17620,24355
2516884,RUB,56,2023-01-11,24355,57942
2516884,RUB,56,2023-01-12,57942,63001
2516884,RUB,56,2023-01-13,63001,122762
2516884,RUB,56,2023-01-14,122762,184937
2516884,RUB,56,2023-01-15,184937,241889
2516884,RUB,56,2023-01-16,241889,315241
2516884,RUB,56,2023-01-17,315241,325686
2516884,RUB,56,2023-01-18,325686,342676
2516884,RUB,56,2023-01-19,342676,390628
2516884,RUB,56,2023-01-20,390628,398810
2516959,RUB,50,2023-01-11,0,71446
2516959,RUB,50,2023-01-12,71446,124340
2516959,RUB,50,2023-01-13,124340,164870
2516959,RUB,50,2023-01-14,164870,230183
2516959,RUB,50,2023-01-15,230183,253192
2516959,RUB,50,2023-01-16,253192,280598
2516959,RUB,50,2023-01-17,280598,299589
2516959,RUB,50,2023-01-18,299589,354793
2516959,RUB,50,2023-01-19,354793,359202
2516959,RUB,50,2023-01-20,359202,398319
2516959,RUB,50,2023-01-21,398319,459795
2516959,RUB,50,2023-01-22,459795,533761
2516959,RUB,50,2023-01-23,533761,606305
2516959,RUB,50,2023-01-24,606305,659046
2516959,RUB,50,2023-01-25,659046,708072
2516959,RUB,50,2023-01-26,708072,772730
2516959,RUB,50,2023-01-27,772730,801793
2516959,RUB,50,2023-01-28,801793,805072
2517071,EUR,88,2023-01-20,0,65621
2517071,EUR,88,2023-01-21,65621,102257
2517071,EUR,88,2023-01-22,102257,153927
2517071,EUR,88,2023-01-23,153927,188765
2517071,EUR,88,2023-01-24,188765,210672
2517071,EUR,88,2023-01-25,210672,213684
2517071,EUR,88,2023-01-26,213684,224345
2517071,EUR,88,2023-01-27,224345,293675
2517071,EUR,88,2023-01-28,293675,310582
2517071,EUR,88,2023-01-29,310582,377674
2517071,EUR,88,2023-01-30,377674,445915
2517071,EUR,88,2023-01-31,445915,496030
2517071,EUR,88,2023-02-01,496030,503736
2517071,EUR,88,2023-02-02,503736,545814
2517071,EUR,88,2023-02-03,545814,569721
2517207,EUR,123,2023-01-27,0,28254
2517207,EUR,123,2023-01-28,28254,101915
2517207,EUR,123,2023-01-29,101915,152478
2517207,EUR,123,2023-01-30,152478,172854
2517207,EUR,123,2023-01-31,172854,235481
2517207,EUR,123,2023-02-01,235481,278014
2517207,EUR,123,2023-02-02,278014,350388
2517207,EUR,123,2023-02-03,350388,399545
2517207,EUR,123,2023-02-04,399545,411714
2518527,RUB,12,2023-01-18,0,11180
2518527,RUB,12,2023-01-19,11180,17669
2518527,RUB,12,2023-01-20,17669,28023
2520607,RUB,64,2023-01-30,0,62712
2520607,RUB,64,2023-01-31,62712,101201
2520607,RUB,64,2023-02-01,101201,126198
2520607,RUB,64,2023-02-02,126198,128239
2520607,RUB,64,2023-02-03,128239,164078
2520607,RUB,64,2023-02-04,164078,223890
2520629,USD,10,2023-01-07,0,60858
2520629,USD,10,2023-01-08,60858,84670
2520629,USD,10,2023-01-09,84670,96276
2520629,USD,10,2023-01-10,96276,149289
2520629,USD,10,2023-01-11,149289,165567
2520629,USD,10,2023-01-12,165567,206358
2520629,USD,10,2023-01-13,206358,270958
2520629,USD,10,2023-01-14,270958,310962
2520629,USD,10,2023-01-15,310962,377327
2520629,USD,10,2023-01-16,377327,447174
2520629,USD,10,2023-01-17,447174,504165
2520629,USD,10,2023-01-18,504165,560233
2521276,EUR,113,2023-01-22,0,17329
2521276,EUR,113,2023-01-23,17329,24151
2521276,EUR,113,2023-01-24,24151,40927
2521276,EUR,113,2023-01-25,40927,70510
2521276,EUR,113,2023-01-26,70510,102585
2521276,EUR,113,2023-01-27,102585,119833
2521276,EUR,113,2023-01-28,119833,166984
2521276,EUR,113,2023-01-29,166984,222525
2521276,EUR,113,2023-01-30,222525,263991
2521276,EUR,113,2023-01-31,263991,293421
2521276,EUR,113,2023-02-01,293421,326183
2521276,EUR,113,2023-02-02,326183,398759
2521276,EUR,113,2023-02-03,398759,428393
2521276,EUR,113,2023-02-04,428393,455173
2521276,EUR,113,2023-02-05,455173,457104
2521276,EUR,113,2023-02-06,457104,524043
2521276,EUR,113,2023-02-07,524043,551582
2521276,EUR,113,2023-02-08,551582,559591
2522287,EUR,44,2023-01-30,0,32394
2522287,EUR,44,2023-01-31,32394,87351
2522287,EUR,44,2023-02-01,87351,88218
2522287,EUR,44,2023-02-02,88218,122582
2522287,EUR,44,2023-02-03,122582,161616
2522287,EUR,44,2023-02-04,161616,221232
2522423,EUR,123,2023-01-30,0,41869
2522423,EUR,123,2023-01-31,41869,54996
2522423,EUR,123,2023-02-01,54996,77394
2522423,EUR,123,2023-02-02,77394,90481
2522423,EUR,123,2023-02-03,90481,113448
2522423,EUR,123,2023-02-04,113448,147891
2522423,EUR,123,2023-02-05,147891,197698
2522423,EUR,123,2023-02-06,197698,244784
2522423,EUR,123,2023-02-07,244784,262404
2522939,USD,73,2023-01-21,0,37094
2522939,USD,73,2023-01-22,37094,74906
2522939,USD,73,2023-01-23,74906,143584
2522939,USD,73,2023-01-24,143584,209561
2522939,USD,73,2023-01-25,209561,214466
2522939,USD,73,2023-01-26,214466,253547
2522939,USD,73,2023-01-27,253547,279200
2522939,USD,73,2023-01-28,279200,284463
2522939,USD,73,2023-01-29,284463,346481
2523458,EUR,28,2023-01-15,0,24571
2523458,EUR,28,2023-01-16,24571,31820
2523458,EUR,28,2023-01-17,31820,94226
2523458,EUR,28,2023-01-18,94226,154241
2523458,EUR,28,2023-01-19,154241,219022
2523458,EUR,28,2023-01-20,219022,266129
2523458,EUR,28,2023-01-21,266129,287494
2523458,EUR,28,2023-01-22,287494,319232
2523458,EUR,28,2023-01-23,319232,331202
2523458,EUR,28,2023-01-24,331202,365415
2523458,EUR,28,2023-01-25,365415,401660
2523458,EUR,28,2023-01-26,401660,412467
2523999,RUB,121,2023-01-26,0,28228
2523999,RUB,121,2023-01-27,28228,94379
2523999,RUB,121,2023-01-28,94379,165390
2523999,RUB,121,2023-01-29,165390,234015
2523999,RUB,121,2023-01-30,234015,253808
2523999,RUB,121,2023-01-31,253808,305273
2523999,RUB,121,2023-02-01,305273,373826
2523999,RUB,121,2023-02-02,373826,406257
2523999,RUB,121,2023-02-03,406257,414868
2524554,YEN,78,2023-01-28,0,53311
2524554,YEN,78,2023-01-29,53311,97115
2524554,YEN,78,2023-01-30,97115,123980
2524754,EUR,53,2023-01-18,0,66453
2524754,EUR,53,2023-01-19,66453,117472
2524754,EUR,53,2023-01-20,117472,139291
2524754,EUR,53,2023-01-21,139291,155914
2524754,EUR,53,2023-01-22,155914,156465
2524754,EUR,53,2023-01-23,156465,186251
2524754,EUR,53,2023-01-24,186251,231246
2524754,EUR,53,2023-01-25,231246,253092
2524754,EUR,53,2023-01-26,253092,312832
2524754,EUR,53,2023-01-27,312832,374579
2524754,EUR,53,2023-01-28,374579,428578
2524754,EUR,53,2023-01-29,428578,472929
2524754,EUR,53,2023-01-30,472929,473906
2524754,EUR,53,2023-01-31,473906,510514
2524754,EUR,53,2023-02-01,510514,533401
2524754,EUR,53,2023-02-02,533401,561773
2524754,EUR,53,2023-02-03,561773,562233
2524754,EUR,53,2023-02-04,562233,562993
2524935,RUB,124,2023-01-30,0,60027
2524935,RUB,124,2023-01-31,60027,72173
2524935,RUB,124,2023-02-01,72173,126689
2524935,RUB,124,2023-02-02,126689,184149
2524935,RUB,124,2023-02-03,184149,232898
2524935,RUB,124,2023-02-04,232898,300805
2524935,RUB,124,2023-02-05,300805,362462
2524935,RUB,124,2023-02-06,362462,413147
2524935,RUB,124,2023-02-07,413147,444652
2524935,RUB,124,2023-02-08,444652,465777
2524935,RUB,124,2023-02-09,465777,532706
2524935,RUB,124,2023-02-10,532706,595805
2525255,RUB,39,2023-01-24,0,23678
2525255,RUB,39,2023-01-25,23678,82244
2525255,RUB,39,2023-01-26,82244,114194
2525255,RUB,39,2023-01-27,114194,143107
2525255,RUB,39,2023-01-28,143107,198122
2525255,RUB,39,2023-01-29,198122,210414
2525255,RUB,39,2023-01-30,210414,282120
2525255,RUB,39,2023-01-31,282120,301319
2525255,RUB,39,2023-02-01,301319,334104
2525255,RUB,39,2023-02-02,334104,380838
2525255,RUB,39,2023-02-03,380838,399923
2525255,RUB,39,2023-02-04,399923,449423
2525255,RUB,39,2023-02-05,449423,458252
2525255,RUB,39,2023-02-06,458252,529010
2525255,RUB,39,2023-02-07,529010,553030
2525255,RUB,39,2023-02-08,553030,565991
2525255,RUB,39,2023-02-09,565991,580419
2525255,RUB,39,2023-02-10,580419,587268
2527391,KZT,37,2023-01-06,0,20581
2527391,KZT,37,2023-01-07,20581,57326
2527391,KZT,37,2023-01-08,57326,83504
2527391,KZT,37,2023-01-09,83504,144542
2527391,KZT,37,2023-01-10,144542,158484
2527391,KZT,37,2023-01-11,158484,204832
2527391,KZT,37,2023-01-12,204832,246237
2527391,KZT,37,2023-01-13,246237,293006
2527391,KZT,37,2023-01-14,293006,341469
2528269,RUB,102,2023-01-23,0,7389
2528269,RUB,102,2023-01-24,7389,15329
2528269,RUB,102,2023-01-25,15329,57130
2529004,RUB,11,2023-01-23,0,58096
2529004,RUB,11,2023-01-24,58096,132141
2529004,RUB,11,2023-01-25,132141,202186
2529004,RUB,11,2023-01-26,202186,274485
2529004,RUB,11,2023-01-27,274485,332285
2529004,RUB,11,2023-01-28,332285,378141
2529004,RUB,11,2023-01-29,378141,426100
2529004,RUB,11,2023-01-30,426100,446037
2529004,RUB,11,2023-01-31,446037,483657
2529004,RUB,11,2023-02-01,483657,489505
2529004,RUB,11,2023-02-02,489505,559401
2529004,RUB,11,2023-02-03,559401,575603
2529004,RUB,11,2023-02-04,575603,584756
2529004,RUB,11,2023-02-05,584756,655414
2529004,RUB,11,2023-02-06,655414,729236
2529004,RUB,11,2023-02-07,729236,743442
2529004,RUB,11,2023-02-08,743442,780499
2529004,RUB,11,2023-02-09,780499,798065
2529749,RUB,41,2023-01-21,0,64957
2529749,RUB,41,2023-01-22,64957,106178
2529749,RUB,41,2023-01-23,106178,163425
2529749,RUB,41,2023-01-24,163425,194892
2529749,RUB,41,2023-01-25,194892,235156
2529749,RUB,41,2023-01-26,235156,271641
2529749,RUB,41,2023-01-27,271641,341456
2529749,RUB,41,2023-01-28,341456,406727
2529749,RUB,41,2023-01-29,406727,446654
2529924,EUR,125,2023-01-26,0,17778
2529924,EUR,125,2023-01-27,17778,78501
2529924,EUR,125,2023-01-28,78501,83433
2533823,RUB,84,2023-01-29,0,21897
2533823,RUB,84,2023-01-30,21897,78641
2533823,RUB,84,2023-01-31,78641,102380
2535055,KZT,103,2023-01-12,0,63942
2535055,KZT,103,2023-01-13,63942,95301
2535055,KZT,103,2023-01-14,95301,153973
2535055,KZT,103,2023-01-15,153973,160770
2535055,KZT,103,2023-01-16,160770,214687
2535055,KZT,103,2023-01-17,214687,260776
2535055,KZT,103,2023-01-18,260776,298246
2535055,KZT,103,2023-01-19,298246,332211
2535055,KZT,103,2023-01-20,332211,380494
2535055,KZT,103,2023-01-21,380494,438710
2535055,KZT,103,2023-01-22,438710,476530
2535055,KZT,103,2023-01-23,476530,489755
2535699,RUB,65,2023-01-16,0,1385
2535699,RUB,65,2023-01-17,1385,12748
2535699,RUB,65,2023-01-18,12748,15334
2535699,RUB,65,2023-01-19,15334,68557
2535699,RUB,65,2023-01-20,68557,76983
2535699,RUB,65,2023-01-21,76983,97939
2535699,RUB,65,2023-01-22,97939,137913
2535699,RUB,65,2023-01-23,137913,160180
2535699,RUB,65,2023-01-24,160180,191659
2536486,EUR,28,2023-01-30,0,47592
2536486,EUR,28,2023-01-31,47592,85181
2536486,EUR,28,2023-02-01,85181,127490
2539836,RUB,105,2023-01-18,0,68276
2539836,RUB,105,2023-01-19,68276,80943
2539836,RUB,105,2023-01-20,80943,83139
2539836,RUB,105,2023-01-21,83139,140917
2539836,RUB,105,2023-01-22,140917,209901
2539836,RUB,105,2023-01-23,209901,227861
2539836,RUB,105,2023-01-24,227861,302451
2539836,RUB,105,2023-01-25,302451,371731
2539836,RUB,105,2023-01-26,371731,383384
2539836,RUB,105,2023-01-27,383384,388759
2539836,RUB,105,2023-01-28,388759,448543
2539836,RUB,105,2023-01-29,448543,508244
2539836,RUB,105,2023-01-30,508244,516119
2539836,RUB,105,2023-01-31,516119,519060
2539836,RUB,105,2023-02-01,519060,554289
2540775,RUB,112,2023-01-16,0,60345
2540775,RUB,112,2023-01-17,60345,93257
2540775,RUB,112,2023-01-18,93257,156007
2540775,RUB,112,2023-01-19,156007,216204
2540775,RUB,112,2023-01-20,216204,276261
2540775,RUB,112,2023-01-21,276261,311231
2540775,RUB,112,2023-01-22,311231,341295
2540775,RUB,112,2023-01-23,341295,349722
2540775,RUB,112,2023-01-24,349722,360676
2541040,EUR,110,2023-01-19,0,17740
2541040,EUR,110,2023-01-20,17740,34053
2541040,EUR,110,2023-01-21,34053,95813
2541040,EUR,110,2023-01-22,95813,165704
2541040,EUR,110,2023-01-23,165704,199484
2541040,EUR,110,2023-01-24,199484,206628
2541040,EUR,110,2023-01-25,206628,225046
2541040,EUR,110,2023-01-26,225046,272985
2541040,EUR,110,2023-01-27,272985,297244
2541040,EUR,110,2023-01-28,297244,337390
2541040,EUR,110,2023-01-29,337390,371810
2541040,EUR,110,2023-01-30,371810,436688
2541040,EUR,110,2023-01-31,436688,473800
2541040,EUR,110,2023-02-01,473800,483677
2541040,EUR,110,2023-02-02,483677,556590
2541160,RUB,98,2023-01-06,0,51613
2541160,RUB,98,2023-01-07,51613,52692
2541160,RUB,98,2023-01-08,52692,97384
2541160,RUB,98,2023-01-09,97384,144827
2541160,RUB,98,2023-01-10,144827,167120
2541160,RUB,98,2023-01-11,167120,203874
2541160,RUB,98,2023-01-12,203874,221948
2541160,RUB,98,2023-01-13,221948,286307
2541160,RUB,98,2023-01-14,286307,327533
2541816,KZT,125,2023-01-17,0,45655
2541816,KZT,125,2023-01-18,45655,87116
2541816,KZT,125,2023-01-19,87116,140764
2541816,KZT,125,2023-01-20,140764,157288
2541816,KZT,125,2023-01-21,157288,198221
2541816,KZT,125,2023-01-22,198221,225668
2541816,KZT,125,2023-01-23,225668,245661
2541816,KZT,125,2023-01-24,245661,292909
2541816,KZT,125,2023-01-25,292909,337074
2541816,KZT,125,2023-01-26,337074,409242
2541816,KZT,125,2023-01-27,409242,437422
2541816,KZT,125,2023-01-28,437422,468656
2541816,KZT,125,2023-01-29,468656,471016
2541816,KZT,125,2023-01-30,471016,508870
2541816,KZT,125,2023-01-31,508870,518666
2541816,KZT,125,2023-02-01,518666,525559
2541816,KZT,125,2023-02-02,525559,525925
2541816,KZT,125,2023-02-03,525925,596034
2542328,KZT,81,2023-01-16,0,61358
2542328,KZT,81,2023-01-17,61358,112976
2542328,KZT,81,2023-01-18,112976,118408
2542328,KZT,81,2023-01-19,118408,133184
2542328,KZT,81,2023-01-20,133184,189230
2542328,KZT,81,2023-01-21,189230,226306
2542328,KZT,81,2023-01-22,226306,291210
2542328,KZT,81,2023-01-23,291210,314785
2542328,KZT,81,2023-01-24,314785,364022
2544573,USD,125,2023-01-13,0,17663
2544573,USD,125,2023-01-14,17663,67869
2544573,USD,125,2023-01-15,67869,72337
2544573,USD,125,2023-01-16,72337,84505
2544573,USD,125,2023-01-17,84505,140209
2544573,USD,125,2023-01-18,140209,209108
2544573,USD,125,2023-01-19,209108,228382
2544573,USD,125,2023-01-20,228382,252496
2544573,USD,125,2023-01-21,252496,255929
2546053,KZT,103,2023-01-20,0,54273
2546053,KZT,103,2023-01-21,54273,55466
2546053,KZT,103,2023-01-22,55466,98592
2546053,KZT,103,2023-01-23,98592,128640
2546053,KZT,103,2023-01-24,128640,143147
2546053,KZT,103,2023-01-25,143147,174381
2546053,KZT,103,2023-01-26,174381,229238
2546053,KZT,103,2023-01-27,229238,300741
2546053,KZT,103,2023-01-28,300741,337770
2548609,EUR,31,2023-01-19,0,5164
2548609,EUR,31,2023-01-20,5164,15085
2548609,EUR,31,2023-01-21,15085,88880
2548609,EUR,31,2023-01-22,88880,156132
2548609,EUR,31,2023-01-23,156132,163669
2548609,EUR,31,2023-01-24,163669,232242
2548609,EUR,31,2023-01-25,232242,282090
2548609,EUR,31,2023-01-26,282090,307949
2548609,EUR,31,2023-01-27,307949,320070
2548628,RUB,11,2023-01-18,0,20796
2548628,RUB,11,2023-01-19,20796,49392
2548628,RUB,11,2023-01-20,49392,77654
2548628,RUB,11,2023-01-21,77654,117281
2548628,RUB,11,2023-01-22,117281,140912
2548628,RUB,11,2023-01-23,140912,207381
2548628,RUB,11,2023-01-24,207381,207676
2548628,RUB,11,2023-01-25,207676,249091
2548628,RUB,11,2023-01-26,249091,265004
2548628,RUB,11,2023-01-27,265004,301962
2548628,RUB,11,2023-01-28,301962,336292
2548628,RUB,11,2023-01-29,336292,375167
2548628,RUB,11,2023-01-30,375167,427137
2548628,RUB,11,2023-01-31,427137,467146
2548628,RUB,11,2023-02-01,467146,535455
2549002,RUB,88,2023-01-07,0,6773
2549002,RUB,88,2023-01-08,6773,44570
2549002,RUB,88,2023-01-09,44570,96198
